Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
E. globulus,28/02/2011,24,Amb,400,1106,Well watered,-0.66634239,0.044839981,420.0503576,0.811486325,0.352974462,6,0,1.420000017,17.73818398,18.91797256,17.0723381,399.892334,400.9407349,12.89509869,13.59063053,64.37957764,67.85206604,300.3548889,0.033660669
E. globulus,28/02/2011,24,Amb,400,1106,Well watered,-0.66406189,0.045050397,419.8510792,0.810797935,0.354278074,6,0,1.420000017,17.73766518,18.91396523,17.07123756,399.8868713,400.929718,12.89386559,13.59199047,64.37557983,67.86112976,300.3440247,0.051785387
E. globulus,28/02/2011,24,Amb,400,1107,Sustained drought,-0.3850655,0.002413397,648.071207,0.959086119,0.023111989,6,0,1.420000017,17.81093407,19.17037392,17.06805801,399.7084351,400.4591064,12.43513012,12.48071957,61.8049736,62.03155899,300.3791809,0.017477619
E. globulus,28/02/2011,24,Amb,400,1107,Sustained drought,-0.345699274,0.00238258,624.9770417,0.959028174,0.022815931,6,0,1.420000017,17.81077957,19.17126846,17.06972885,399.6863708,400.3586426,12.43745518,12.48246002,61.81738281,62.04106522,300.3827515,0.049843103
E. globulus,28/02/2011,24,Amb,400,1107,Sustained drought,-0.38160278,0.002128973,679.3158696,0.958849745,0.020386943,6,0,1.420000017,17.80940437,19.16797066,17.06955528,399.6958923,400.4418335,12.43939304,12.47960758,61.83288193,62.03277969,300.37677,0.06408409
E. globulus,28/02/2011,24,Amb,400,1107,Sustained drought,-0.370672251,0.001917505,701.5538472,0.958780691,0.018363316,6,0,1.420000017,17.80816269,19.16440201,17.06852531,399.6268311,400.3525696,12.43923092,12.47545433,61.8367157,62.01678467,300.3730164,0.073794238
E. globulus,28/02/2011,24,Amb,400,1107,Sustained drought,-0.277714596,0.002125839,601.8716269,0.958039825,0.020339872,6,0,1.420000017,17.8076458,19.16188431,17.06793022,399.7254944,400.2640076,12.43924332,12.47936821,61.8384552,62.03792572,300.3528442,0.034954455
E. globulus,8/02/2011,24,Amb,640,1114,Well watered,-0.683692142,0.070757576,649.7193783,0.493550907,0.73301718,6,0,1.420000017,17.63072586,17.9317646,17.02175713,640.3741455,641.1102295,12.08303356,13.05928802,60.78129578,65.6921463,299.3720398,0.128244609
E. globulus,8/02/2011,24,Amb,640,1114,Well watered,-0.733995473,0.070666978,650.9655193,0.492997571,0.733088387,6,0,1.420000017,17.62981796,17.93193436,17.02159119,640.3197632,641.1574097,12.08357239,13.05882645,60.78738403,65.69347382,299.3432922,0.13684167
E. globulus,8/02/2011,24,Amb,640,1114,Well watered,-0.724195496,0.070628814,650.7476645,0.4926653,0.732975775,6,0,1.420000017,17.63002014,17.93082619,17.02096367,640.3412476,641.1596069,12.08393955,13.05845451,60.78875351,65.69109344,299.3685303,0.118213609
E. globulus,8/02/2011,24,Amb,640,1114,Well watered,-0.676333411,0.070721545,649.5606928,0.492981034,0.732533764,6,0,1.420000017,17.63064575,17.92767715,17.02097321,640.3892822,641.1113281,12.08363056,13.05873013,60.78505325,65.69015503,299.3807068,0.093854405
E. globulus,8/02/2011,24,Amb,640,1114,Well watered,-0.67301971,0.070659644,649.4778831,0.492795346,0.732867642,6,0,1.420000017,17.63006592,17.93099594,17.02082062,640.3805542,641.0962524,12.08488274,13.05966854,60.79363251,65.69734192,299.3639832,0.135408893
E. globulus,8/02/2011,24,Amb,640,1135,Rewatered  drought,-0.97683037,0.011765685,767.9752597,0.083075494,0.712395686,6,0,1.420000017,17.70199394,18.14055443,17.02129936,640.3664551,642.2171631,13.36505985,13.52929592,66.93014526,67.75260925,299.3917542,0.056598663
E. globulus,8/02/2011,24,Amb,640,1135,Rewatered  drought,-0.982408083,0.011817506,768.1590473,0.083397934,0.712051512,6,0,1.420000017,17.70246696,18.13875389,17.02168274,640.3585205,642.2200317,13.36546612,13.53034306,66.93024445,67.75589752,299.3852234,0.070210777
E. globulus,8/02/2011,24,Amb,640,1135,Rewatered  drought,-0.983335181,0.011656146,770.1380977,0.082211547,0.711556919,6,0,1.420000017,17.70217705,18.13419724,17.02133369,640.3706055,642.2355347,13.36687565,13.52941036,66.93811798,67.75205231,299.3795166,0.143287078
E. globulus,8/02/2011,24,Amb,640,1135,Rewatered  drought,-0.984931658,0.011626191,770.6980482,0.081930482,0.710934946,6,0,1.420000017,17.70110321,18.13033485,17.02078056,640.354126,642.2225952,13.36861897,13.53059578,66.95111084,67.76229858,299.3832703,0.156183347
E. globulus,8/02/2011,24,Amb,640,1135,Rewatered  drought,-0.980075658,0.011520741,771.2244042,0.081227009,0.711230172,6,0,1.420000017,17.69997215,18.13314247,17.02109528,640.3339844,642.1936035,13.37069225,13.53127575,66.96646118,67.77073669,299.3878174,0.090987951
E. globulus,8/02/2011,24,Amb,640,1136,Rewatered  drought,-0.686844963,0.013626563,713.1280432,0.113202971,0.839993031,6,0,1.420000017,17.65734673,18.0151825,17.0215435,639.6592407,640.8903809,11.88989925,12.11402702,59.71419144,60.83982086,299.3782349,0.067345813
E. globulus,8/02/2011,24,Amb,640,1136,Rewatered  drought,-0.629199452,0.013514541,706.8698419,0.112277919,0.839971699,6,0,1.420000017,17.65771294,18.01503754,17.0220871,639.6844482,640.8013306,11.89170551,12.11401463,59.72206497,60.83853531,299.3609619,0.069495954
E. globulus,8/02/2011,24,Amb,640,1136,Rewatered  drought,-0.626670989,0.013375498,707.3605064,0.110987445,0.838867079,6,0,1.420000017,17.65749741,18.00658798,17.02085876,639.7005615,640.8141479,11.89434242,12.11411953,59.73576355,60.83952332,299.3294373,0.110333465
E. globulus,8/02/2011,24,Amb,640,1136,Rewatered  drought,-0.650829416,0.013138868,711.6766436,0.109154014,0.839736001,6,0,1.420000017,17.65717316,18.01028442,17.02101517,639.6893311,640.8536377,11.8940773,12.11021519,59.73615265,60.82166672,299.3426208,0.17553395
E. globulus,8/02/2011,24,Amb,640,1136,Rewatered  drought,-0.644760799,0.013123895,711.0017931,0.108960675,0.839189882,6,0,1.420000017,17.65644455,18.00593758,17.02075768,639.6712036,640.8235474,11.89439487,12.11013985,59.73987961,60.82346725,299.3566284,0.104602374
E. globulus,8/02/2011,24,Amb,640,1139,Well watered,-0.721645355,0.02493287,681.3099037,0.170778871,0.697553231,6,0,1.420000017,17.71422005,18.00162125,17.02024269,640.4358521,641.6624146,13.15816975,13.49578857,65.84742737,67.53697205,299.4040527,0.169796675
E. globulus,8/02/2011,24,Amb,640,1139,Well watered,-0.696468789,0.024868121,679.7523275,0.170382985,0.697712727,6,0,1.420000017,17.71374321,18.00214958,17.02048111,640.4445801,641.6212769,13.15812492,13.49497986,65.84877777,67.53453827,299.3876343,0.130390972
E. globulus,8/02/2011,24,Amb,640,1139,Well watered,-0.664686136,0.024864445,677.7189839,0.170354395,0.697693756,6,0,1.420000017,17.71333885,18.00284767,17.02078438,640.5327148,641.645813,13.15928936,13.49610806,65.85604095,67.54166412,299.3692627,0.10818173
E. globulus,8/02/2011,24,Amb,640,1139,Well watered,-0.656434749,0.024675306,677.4900658,0.169045202,0.697552823,6,0,1.420000017,17.71375084,18.00095177,17.01897049,640.5309448,641.6292725,13.16073227,13.49498653,65.86195374,67.53469849,299.348053,0.116780236
E. globulus,8/02/2011,24,Amb,640,1139,Well watered,-0.667830441,0.024775575,678.0364367,0.169594367,0.697036636,6,0,1.420000017,17.71342468,17.99711227,17.01854897,640.4777832,641.5983276,13.15978527,13.49514675,65.85855103,67.53688049,299.328949,0.116780542
E. globulus,8/02/2011,24,Amb,640,1142,Well watered,,,,,,,,,,,,,,,,,,,
E. globulus,8/02/2011,24,Amb,640,1142,Well watered,-0.592178505,0.064334288,647.9576716,0.474510129,0.771966292,6,0,1.420000017,17.65031433,17.91490364,17.02129555,639.9790039,640.5567017,11.71553993,12.65456963,58.86280441,63.58081055,299.355011,0.084539875
E. globulus,8/02/2011,24,Amb,640,1142,Well watered,-0.589908528,0.064172757,647.9036503,0.473646793,0.772414529,6,0,1.420000017,17.65040588,17.9178772,17.02144814,639.9544067,640.5286255,11.71676159,12.65397835,58.86849213,63.57734299,299.3885498,-0.008597283
E. globulus,8/02/2011,24,Amb,640,1142,Well watered,-0.641331348,0.064058922,649.2963677,0.472606144,0.772032594,6,0,1.420000017,17.64967918,17.91493416,17.02069855,639.8875732,640.5661011,11.71883583,12.65392876,58.88185883,63.58027649,299.4092712,0.0164779
E. globulus,8/02/2011,24,Amb,640,1142,Well watered,-0.593620004,0.064229973,647.9619986,0.47353439,0.77158622,6,0,1.420000017,17.64931679,17.91251183,17.02153397,639.9136963,640.4955444,11.71808624,12.65510464,58.88001633,63.58826065,299.3805237,0.099584751
E. globulus,8/02/2011,24,Amb,640,1142,Well watered,-0.637160137,0.063809633,649.2562292,0.470722589,0.771840553,6,0,1.420000017,17.64813042,17.91212654,17.02062225,639.8970947,640.5698853,11.7204504,12.65210533,58.89635468,63.57800293,299.3170166,0.099584997
E. globulus,8/02/2011,24,Amb,640,1143,Sustained drought,-0.424347522,0.003110573,851.0363211,0.02330198,0.751328047,6,0,1.420000017,17.70274734,18.23853302,17.02176476,640.4932251,641.3136597,13.22696495,13.27304173,66.23789215,66.46863556,299.4049683,0.148304746
E. globulus,8/02/2011,24,Amb,640,1143,Sustained drought,-0.473185486,0.002979254,886.7622063,0.022336186,0.751856675,6,0,1.420000017,17.70292473,18.24300385,17.02192497,640.4451294,641.364624,13.22954178,13.27370644,66.24974823,66.47091675,299.4208984,0.118212141
E. globulus,8/02/2011,24,Amb,640,1143,Sustained drought,-0.464723923,0.002864553,892.1761329,0.021474745,0.751745416,6,0,1.420000017,17.70277023,18.24189758,17.02084923,640.4649048,641.3687134,13.23087692,13.27334595,66.25717926,66.46985626,299.3669434,0.106032103
E. globulus,8/02/2011,24,Amb,640,1143,Sustained drought,-0.440936913,0.002731016,890.9027623,0.02046332,0.751300098,6,0,1.420000017,17.70293045,18.23840904,17.02072906,640.491394,641.348877,13.23267651,13.27314758,66.26576996,66.46843719,299.3501892,0.144720182
E. globulus,8/02/2011,24,Amb,640,1143,Sustained drought,-0.44123429,0.002773018,887.2085443,0.020772339,0.751111116,6,0,1.420000017,17.70238686,18.23759079,17.02101707,640.5137329,641.3713379,13.23295116,13.27402973,66.26898193,66.47470093,299.3766479,0.138989016
E. globulus,8/02/2011,24,Amb,640,1144,Sustained drought,-0.485162107,-6.05E-06,-126957.939,-4.58E-05,0.758099241,6,0,1.420000017,17.76538658,18.03462219,17.01890564,640.4013062,641.3737793,12.94335747,12.94326687,64.5642395,64.56378937,299.3551941,0.131108135
E. globulus,8/02/2011,24,Amb,640,1144,Sustained drought,-0.450862875,0.003617815,832.4739535,0.026585067,0.737489641,6,0,1.420000017,17.74252892,17.98426628,17.02024841,640.4556885,641.3251343,13.02852058,13.08110523,65.08342743,65.34610748,299.3722229,0.078093596
E. globulus,8/02/2011,24,Amb,640,1144,Sustained drought,-0.469033486,0.003495968,847.6900216,0.025681618,0.737190859,6,0,1.420000017,17.74132156,17.98116302,17.01945496,640.4370728,641.3441772,13.02937412,13.08017635,65.09212494,65.34592438,299.3454895,0.128243729
E. globulus,8/02/2011,24,Amb,640,1144,Sustained drought,-0.481873688,0.003479646,854.5910795,0.025555804,0.73702252,6,0,1.420000017,17.74069023,17.97966766,17.0199585,640.4274292,641.3604126,13.02919483,13.0797472,65.09467316,65.34723663,299.3514404,0.133975863
E. globulus,8/02/2011,24,Amb,640,1144,Sustained drought,-0.449680936,0.003361675,847.0348216,0.024676764,0.73658716,6,0,1.420000017,17.7403183,17.97620201,17.01948929,640.4624023,641.3320313,13.03076839,13.07958412,65.10411835,65.3480072,299.3379822,0.155470535
E. globulus,8/02/2011,24,Amb,640,1144,Sustained drought,-0.574814425,0.002968086,942.5207723,0.021791366,0.736509545,6,0,1.420000017,17.74007416,17.97398567,17.01939011,640.2979126,641.4221191,13.03447151,13.07758141,65.12328339,65.33866882,299.3241577,0.111763291
E. globulus,8/02/2011,24,Elv,400,1003,Sustained drought,-0.469525169,0.001502496,886.6079218,1.334033511,0.020076873,6,0,1.420000017,21.2881279,21.95315361,20.97368813,399.0034485,399.925415,12.85903072,12.89862251,51.48160172,51.64011002,300.3336182,0.062789135
E. globulus,8/02/2011,24,Elv,400,1003,Sustained drought,-0.413380021,0.001632648,792.6105687,1.333714151,0.021808648,6,0,1.420000017,21.28838539,21.95141792,20.97320366,399.0452881,399.8536377,12.855937,12.89894009,51.46867371,51.64083481,300.3599548,0.083504207
E. globulus,8/02/2011,24,Elv,400,1003,Sustained drought,-0.429588796,0.00149751,845.9103348,1.333900882,0.020008104,6,0,1.420000017,21.28875542,21.95184517,20.97295189,398.9911804,399.8334045,12.85826874,12.89772415,51.47706985,51.63503265,300.3396912,0.117813028
E. globulus,8/02/2011,24,Elv,400,1003,Sustained drought,-0.446149612,0.001537073,851.3505298,1.333948157,0.020536871,6,0,1.420000017,21.28891563,21.95350647,20.97418976,399.0171204,399.8919983,12.85937786,12.89987564,51.48108673,51.64321518,300.3416138,0.111340709
E. globulus,8/02/2011,24,Elv,400,1003,Sustained drought,-0.437410755,0.001736534,790.627356,1.333542222,0.02319161,6,0,1.420000017,21.28850365,21.95364952,20.97359657,399.0638123,399.9190369,12.85836124,12.90408993,51.47833633,51.66141129,300.3674011,0.048549119
E. globulus,8/02/2011,24,Elv,400,1005,Rewatered drought,-0.38762244,0.003345966,575.796105,1.346221217,0.045058766,6,0,1.420000017,21.238657,21.88525009,20.97227478,399.8676758,400.6061096,12.58410931,12.67299938,50.52692413,50.88383102,300.288208,0.036248967
E. globulus,8/02/2011,24,Elv,400,1005,Rewatered drought,-0.50158546,0.003843751,599.216987,1.345083509,0.051700662,6,0,1.420000017,21.23873138,21.88477135,20.97272301,399.7671814,400.7278748,12.58145142,12.68343067,50.51601791,50.92547607,300.3253174,-0.036895897
E. globulus,8/02/2011,24,Elv,400,1005,Rewatered drought,-0.447542985,0.003559301,591.5588102,1.344995156,0.047880602,6,0,1.420000017,21.23897743,21.88011742,20.971241,399.7896729,400.6454163,12.58246803,12.67690754,50.51947021,50.89865112,300.3422546,0
E. globulus,8/02/2011,24,Elv,400,1005,Rewatered drought,-0.45095676,0.003265847,611.112656,1.345160225,0.043947358,6,0,1.420000017,21.23890686,21.87808418,20.97150612,399.7931519,400.6588745,12.58541298,12.67209625,50.53140259,50.87944794,300.3378906,0.025245029
E. globulus,8/02/2011,24,Elv,400,1005,Rewatered drought,-0.474443257,0.003881601,586.0889212,1.343210827,0.052135571,6,0,1.420000017,21.23830795,21.87575912,20.97155952,399.7870178,400.6931152,12.58479786,12.68763161,50.53062057,50.94352341,300.3338623,-0.004531054
E. globulus,8/02/2011,24,Elv,400,1006,Sustained drought,-0.42393057,0.003337367,592.7546137,1.360863851,0.045425942,6,0,1.420000017,21.29797363,22.03833199,20.97265434,399.1253052,399.9360657,12.67864037,12.7682476,50.7370224,51.09560776,300.2833252,0.011004239
E. globulus,8/02/2011,24,Elv,400,1006,Sustained drought,-0.660682446,0.003122097,727.2023615,1.361073946,0.042508852,6,0,1.420000017,21.29759979,22.03622627,20.97283363,398.9989014,400.2851563,12.67902565,12.76288795,50.73947525,51.07507706,300.2515869,0.045311775
E. globulus,8/02/2011,24,Elv,400,1006,Sustained drought,-0.664052063,0.003492543,693.1946715,1.360442118,0.04751792,6,0,1.420000017,21.29744911,22.03502274,20.97267342,398.9771118,400.2659302,12.67335892,12.7670908,50.71762848,51.09273148,300.2900696,0.055022866
E. globulus,8/02/2011,24,Elv,400,1006,Sustained drought,-0.591148975,0.003431308,664.7712357,1.36021525,0.046678791,6,0,1.420000017,21.29782486,22.03372765,20.97258759,399.0213013,400.1651306,12.67513275,12.76720905,50.72375107,51.09222031,300.2911682,0.078974053
E. globulus,8/02/2011,24,Elv,400,1006,Sustained drought,-0.651246828,0.003223705,711.9484265,1.360095462,0.043857058,6,0,1.420000017,21.29713821,22.03099823,20.97208786,398.9530334,400.2190552,12.67756271,12.76406384,50.73550034,51.0816803,300.3239441,0.077031843
E. globulus,8/02/2011,24,Elv,400,1012,Well watered,-0.44337126,0.023130373,422.3110678,1.283837619,0.29301351,6,0,1.420000017,21.27328682,21.91716766,20.97283936,399.008728,399.6602478,12.75635147,13.33366871,51.12246323,53.43613052,300.4655457,0.08156205
E. globulus,8/02/2011,24,Elv,400,1012,Well watered,-0.407669138,0.023266211,419.6205272,1.282979508,0.294508508,6,0,1.420000017,21.27374077,21.91407204,20.97353745,399.0253296,399.6044312,12.75686741,13.33716393,51.1232605,53.44879913,300.4470215,0.033013403
E. globulus,8/02/2011,24,Elv,400,1012,Well watered,-0.365163276,0.023471093,416.4090304,1.281689375,0.296762679,6,0,1.420000017,21.27277184,21.90804672,20.97176552,399.0414124,399.5339966,12.75553608,13.34042072,51.12052155,53.46457672,300.3707581,0.043370523
E. globulus,8/02/2011,24,Elv,400,1012,Well watered,-0.356064083,0.023564072,415.6279487,1.282219304,0.298042807,6,0,1.420000017,21.27198029,21.91097832,20.97162628,398.9990234,399.4725037,12.75236988,13.33984852,51.11032867,53.46488953,300.3346252,0.035602272
E. globulus,8/02/2011,24,Elv,400,1012,Well watered,-0.389608468,0.023542147,417.978047,1.282185306,0.29776027,6,0,1.420000017,21.27298355,21.9111824,20.97256088,398.9714966,399.512207,12.75348091,13.34041786,51.11197281,53.4642334,300.3266602,0.049844485
E. globulus,8/02/2011,24,Elv,400,1033,Well watered,-0.600347168,0.014752105,456.8056787,1.320075994,0.193223087,6,0,1.420000017,21.26088333,21.90131187,20.97123337,399.1284485,400.1730042,12.57060623,12.9515028,50.41954041,51.94727707,300.428894,-0.068355918
E. globulus,8/02/2011,24,Elv,400,1033,Well watered,-0.63428522,0.014705395,460.7813452,1.320121119,0.192624232,6,0,1.420000017,21.26088333,21.90095139,20.97134781,399.1469727,400.2598267,12.57076359,12.95050526,50.42010498,51.94321442,300.4089355,-0.0388388
E. globulus,8/02/2011,24,Elv,400,1033,Well watered,-0.679844829,0.014794181,465.3911626,1.319485686,0.193682064,6,0,1.420000017,21.26046944,21.89859772,20.97114754,399.15448,400.3578491,12.57108784,12.95304203,50.42263031,51.95464706,300.308197,-0.049195994
E. globulus,8/02/2011,24,Elv,400,1033,Well watered,-0.711827518,0.014961003,468.0317894,1.318546461,0.19570544,6,0,1.420000017,21.26041412,21.89563179,20.97112274,399.1227112,400.3887024,12.57163429,12.95768452,50.42459488,51.97303772,300.2244873,-0.034955189
E. globulus,8/02/2011,24,Elv,400,1033,Well watered,-0.733487938,0.015097411,469.6718698,1.318079638,0.197400328,6,0,1.420000017,21.25972939,21.89380264,20.97031975,399.1062927,400.4143372,12.56990528,12.95933723,50.41994476,51.98202133,300.194397,0.0168301
E. globulus,8/02/2011,24,Elv,400,1034,Well watered,-0.617896201,0.03675726,419.2709686,1.241405401,0.446047283,6,0,1.420000017,21.27423668,21.83215332,20.9724369,399.0292358,399.9073486,12.73676777,13.61579037,51.04354858,54.56629944,300.3158264,0.020713821
E. globulus,8/02/2011,24,Elv,400,1034,Well watered,-0.76850415,0.036930832,425.9836579,1.241559153,0.448157312,6,0,1.420000017,21.2737236,21.83470726,20.97176933,398.9690857,400.1460571,12.73523712,13.61830997,51.03900528,54.57809448,300.3517761,0.016182546
E. globulus,8/02/2011,24,Elv,400,1034,Well watered,-0.682557393,0.036699544,422.3027575,1.241831965,0.445518882,6,0,1.420000017,21.27319908,21.83339882,20.971241,399.0424194,400.0497742,12.73582745,13.61360168,51.0428772,54.56083679,300.3873291,-0.064084463
E. globulus,8/02/2011,24,Elv,400,1034,Well watered,-0.670207291,0.036183392,422.1622695,1.24174671,0.439377333,6,0,1.420000017,21.27233696,21.8292141,20.97077942,399.0535278,400.0411682,12.74217701,13.60789013,51.07083893,54.54063034,300.3754883,-0.043370612
E. globulus,8/02/2011,24,Elv,400,1034,Well watered,-0.697855249,0.036391593,423.2338115,1.242060708,0.441957819,6,0,1.420000017,21.27299309,21.83301353,20.97255135,399.0116882,400.0527344,12.73984051,13.61084557,51.05922318,54.55007172,300.303009,0.0200665
