Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi,CiCa
E. globulus,2011/01/24,8,Elv,640,1041,Rewatered  drought,10.27419074,0.116379545,448.2729791,3.291714548,2.925888909,6,0,1.420000017,32.32819748,34.65393066,31.98830795,640.2131958,625.4364624,22.39272118,26.23322868,45.8891716,53.75948715,500.7716675,1998.688599,0.716736241
E. globulus,2011/01/24,8,Elv,640,1042,Well watered,10.49171059,0.192319881,502.9085231,4.638570649,2.612915851,6,0,1.420000017,32.65347672,35.13111877,31.99312019,640.6370239,624.5946655,25.44268799,30.82918739,51.24667358,62.0961647,500.7594299,1998.730225,0.805175822
E. globulus,2011/01/24,8,Elv,640,1042,Well watered,10.4108389,0.192212089,503.6707885,4.642330922,2.616114668,6,0,1.420000017,32.65687561,35.14252853,31.99435997,640.6536255,624.7053833,25.44427681,30.83489227,51.23714066,62.09222031,500.7797546,1998.543457,0.806253319
E. globulus,2011/01/24,8,Elv,640,1042,Well watered,10.47514543,0.192462283,503.1581012,4.649579583,2.617223082,6,0,1.420000017,32.65880203,35.1480217,31.99329185,640.7045288,624.6745605,25.44168663,30.84049416,51.22740936,62.09803009,500.7977295,1998.683716,0.805472374
E. globulus,2011/01/24,8,Elv,640,1042,Well watered,10.55970858,0.192443925,502.3249824,4.653983638,2.619902507,6,0,1.420000017,32.66163254,35.15716171,31.99310493,640.7757568,624.6408081,25.43815041,30.84224892,51.2125473,62.09217453,500.7803955,1999.234497,0.804182141
E. globulus,2011/01/24,8,Elv,640,1042,Well watered,10.47029553,0.192873707,503.3025829,4.665242202,2.621232331,6,0,1.420000017,32.66543579,35.16511536,31.99472427,640.6627808,624.6257324,25.43442154,30.85183907,51.19773483,62.10262299,500.7527161,1999.575317,0.805766648
E. globulus,2011/01/24,8,Elv,640,1044,Well watered,10.31694483,0.239520406,520.9494431,5.464733363,2.539807981,6,0,1.420000017,32.50556946,35.15975571,31.98452568,640.1782837,623.7310181,25.34713745,31.68803596,51.42329788,64.28746796,500.7082214,1999.37207,0.835214905
E. globulus,2011/01/24,8,Elv,640,1044,Well watered,10.22931628,0.23926645,521.6420806,5.460853893,2.540131193,6,0,1.420000017,32.50556946,35.15941238,31.98394012,640.1890869,623.8483887,25.34929276,31.68592453,51.42407608,64.27868652,500.6907654,1999.440063,0.836168034
E. globulus,2011/01/24,8,Elv,640,1044,Well watered,10.13181598,0.238868432,522.3221177,5.45291305,2.540064667,6,0,1.420000017,32.506073,35.15733719,31.9845047,640.1286621,623.9107666,25.35281944,31.68010521,51.42964935,64.26491547,500.7041931,1999.407104,0.837174394
E. globulus,2011/01/24,8,Elv,640,1044,Well watered,10.20005111,0.238288503,521.5731774,5.442167477,2.540384734,6,0,1.420000017,32.50755692,35.15584183,31.98574257,640.1273193,623.8374634,25.35746956,31.67183876,51.43530655,64.24342346,500.743988,1999.458252,0.836072227
E. globulus,2011/01/24,8,Elv,640,1044,Well watered,10.38295067,0.238384446,520.1558034,5.441956912,2.539444734,6,0,1.420000017,32.50753784,35.15294647,31.98574448,640.2639771,623.7559204,25.35783005,31.67185402,51.43652344,64.24406433,500.7519836,1999.544922,0.833909204
E. globulus,2011/01/24,8,Elv,640,1046,Sustained drought,6.094443126,0.028794792,263.4362683,0.94821158,3.200033038,6,0,1.420000017,32.51023865,36.22509003,31.98562241,639.975708,631.9552612,27.41522789,28.51898575,55.60800552,57.84682846,500.7454529,1998.757813,0.416859048
E. globulus,2011/01/24,8,Elv,640,1046,Sustained drought,6.153650983,0.028877561,261.0716243,0.950697557,3.199350026,6,0,1.420000017,32.51035309,36.22441101,31.98628426,639.9805298,631.8875732,27.41743851,28.52405167,55.61120605,57.8557663,500.7602539,1998.819946,0.413161511
E. globulus,2011/01/24,8,Elv,640,1046,Sustained drought,6.222078502,0.02889148,257.3992843,0.951454634,3.200418963,6,0,1.420000017,32.51021576,36.2281189,31.98641396,639.9891968,631.8137817,27.417696,28.52518654,55.61309814,57.85948944,500.7614136,1998.929077,0.407397388
E. globulus,2011/01/24,8,Elv,640,1046,Sustained drought,6.250241465,0.028978605,256.8317384,0.954593693,3.201486298,6,0,1.420000017,32.50991058,36.23282623,31.98670006,639.9955444,631.7843628,27.41901398,28.53010941,55.61680603,57.87055588,500.7809448,1998.834229,0.406518036
E. globulus,2011/01/24,8,Elv,640,1046,Sustained drought,6.251049102,0.028980082,256.8008774,0.954895657,3.202295479,6,0,1.420000017,32.51054764,36.23576736,31.98718071,639.9995117,631.7868652,27.42050934,28.53199005,55.61742783,57.87186432,500.76474,1998.856934,0.406467579
E. globulus,2011/01/24,8,Elv,640,1047,Sustained drought,2.790541652,0.018031809,354.2786878,0.728999838,3.902247545,6,0,1.420000017,33.02777481,37.1449585,31.98504829,640.8908691,636.9906006,23.74478722,24.59684181,46.79302216,48.47213745,500.7205505,1999.091431,0.556175692
E. globulus,2011/01/24,8,Elv,640,1047,Sustained drought,2.885889387,0.018041812,346.1821062,0.729162744,3.900912787,6,0,1.420000017,33.02990341,37.14212418,31.98483849,641.0453491,637.0305786,23.74861717,24.60087776,46.79402542,48.47331238,500.7093201,1999.231689,0.543430909
E. globulus,2011/01/24,8,Elv,640,1047,Sustained drought,2.759266626,0.018075116,357.6956336,0.730773279,3.902232953,6,0,1.420000017,33.03190613,37.14772034,31.98545647,640.9981079,637.1339111,23.75377083,24.60787201,46.79741669,48.48009109,500.7302551,1999.179077,0.561413586
E. globulus,2011/01/24,8,Elv,640,1047,Sustained drought,2.765460155,0.018030758,356.5562635,0.728784029,3.901156071,6,0,1.420000017,33.03414154,37.14536667,31.98561478,640.9729614,637.1031494,23.75828934,24.61000633,46.80136871,48.47916031,500.7639771,1999.157715,0.559652332
E. globulus,2011/01/24,8,Elv,640,1047,Sustained drought,2.61849369,0.018043948,369.5625563,0.729304176,3.901132721,6,0,1.420000017,33.03471375,37.14643097,31.98617363,640.8780518,637.1838379,23.76145554,24.61378288,46.80639648,48.48535156,500.7605896,1999.126099,0.579993613
E. globulus,2011/01/24,8,Elv,640,1048,Rewatered  drought,5.807366867,0.033382747,322.6390733,1.103337717,3.224606394,6,0,1.420000017,32.50439072,36.01817322,31.98531723,640.1362915,632.3417969,26.30263329,27.58820343,53.36730194,55.97568893,500.742157,1999.183594,0.510228922
E. globulus,2011/01/24,8,Elv,640,1048,Rewatered  drought,5.810341984,0.033542871,323.7615148,1.10811069,3.223481083,6,0,1.420000017,32.50411987,36.01739883,31.98612022,640.1018066,632.2998047,26.30542564,27.59660912,53.37443161,55.99427414,500.7176514,1999.200195,0.51203798
E. globulus,2011/01/24,8,Elv,640,1048,Rewatered  drought,5.709336619,0.033548877,328.6848008,1.107579416,3.221354903,6,0,1.420000017,32.50539017,36.0135994,31.98522949,640.057312,632.37677,26.31508255,27.60561371,53.38982773,56.00814438,500.7259216,1999.195923,0.519761029
E. globulus,2011/01/24,8,Elv,640,1048,Rewatered  drought,5.762573995,0.03358731,326.4437153,1.108046092,3.219105966,6,0,1.420000017,32.50621796,36.00925446,31.98538971,640.0767822,632.3318481,26.32286263,27.61397743,53.40289688,56.02226257,500.7061462,1999.07373,0.516253793
E. globulus,2011/01/24,8,Elv,640,1048,Rewatered  drought,5.682313628,0.033643051,330.7306308,1.109567923,3.21819552,6,0,1.420000017,32.50590515,36.00764465,31.98499107,640.029541,632.3796387,26.32589722,27.61876678,53.40813828,56.03102112,500.7108459,1999.070557,0.522993801
E. globulus,2011/01/24,8,Amb,400,1049,Well watered,7.717254759,0.291040302,325.7125799,5.500518458,2.192685627,6,0,1.420000017,28.85178185,31.82225418,27.9720974,400.0873413,388.2735596,18.93940353,25.36726952,47.45760345,63.56429291,500.4135437,2000.335693,0.838873964
E. globulus,2011/01/24,8,Amb,400,1049,Well watered,7.663215027,0.28867998,325.7621995,5.473608622,2.196777101,6,0,1.420000017,28.85040283,31.83045387,27.97216797,400.0840454,388.346344,18.95116806,25.34812927,47.49121475,63.52186203,500.3809814,2000.422485,0.838844512
E. globulus,2011/01/24,8,Amb,400,1049,Well watered,7.415402298,0.288214498,327.4651183,5.467924842,2.19748593,6,0,1.420000017,28.84900665,31.83289528,27.97143364,399.9802551,388.5411377,18.95672417,25.34701347,47.51005173,63.52563477,500.3838501,2000.511108,0.842806814
E. globulus,2011/01/24,8,Amb,400,1049,Well watered,7.446287559,0.288236152,327.2449702,5.466562399,2.196839236,6,0,1.420000017,28.84788895,31.83019066,27.97154808,399.9854431,388.5106812,18.95751381,25.34590912,47.51570892,63.52778625,500.4080505,2000.557007,0.842306238
E. globulus,2011/01/24,8,Amb,400,1049,Well watered,7.510783329,0.28810105,326.7317566,5.459292259,2.19483884,6,0,1.420000017,28.84672546,31.82077408,27.97057533,399.9622498,388.4145508,18.96060181,25.34032822,47.5273056,63.51895142,500.424469,2000.636963,0.8411934
E. globulus,2011/01/24,8,Amb,400,1051,Rewatered  drought,15.03003905,0.448714104,302.4125162,6.331468906,1.790766724,6,0,1.420000017,28.45282173,30.14118195,27.98114586,401.2080994,380.2983704,17.68255615,25.08416557,45.3108902,64.27724457,500.3762512,1999.441528,0.795198033
E. globulus,2011/01/24,8,Amb,400,1051,Rewatered  drought,14.9589381,0.447439248,302.6446918,6.325938477,1.79304852,6,0,1.420000017,28.45478439,30.14796638,27.98078156,401.1993408,380.3782654,17.68363953,25.07830238,45.30806732,64.25426483,500.4118347,1999.180542,0.79564139
E. globulus,2011/01/24,8,Amb,400,1051,Rewatered  drought,14.9589381,0.447439248,302.6446918,6.325938477,1.79304852,6,0,1.420000017,28.45478439,30.14796638,27.98078156,401.1993408,380.3782654,17.68363953,25.07830238,45.30806732,64.25426483,500.4118347,1999.180542,0.79564139
E. globulus,2011/01/24,8,Amb,400,1051,Rewatered  drought,14.9929383,0.448183162,302.5950776,6.339153045,1.794515368,6,0,1.420000017,28.45754814,30.15814781,27.98138428,401.26828,380.4013062,17.6788063,25.08845901,45.28894806,64.27073669,500.4375,1999.084961,0.795462772
E. globulus,2011/01/24,8,Amb,400,1055,Well watered,9.120604964,0.418694443,330.8170199,6.597867174,1.966207765,6,0,1.420000017,28.56885338,30.77480888,27.98010254,399.7693481,385.7846375,17.20540237,24.91759491,43.78935242,63.41759872,500.5163574,1999.381104,0.85751735
E. globulus,2011/01/24,8,Amb,400,1055,Well watered,9.26294325,0.419293865,330.1720351,6.608253151,1.967055495,6,0,1.420000017,28.56896019,30.78197861,27.97922897,399.9267273,385.764679,17.20254326,24.92791939,43.78084564,63.4420929,500.4434509,2000.092041,0.855889751
E. globulus,2011/01/24,8,Amb,400,1055,Well watered,9.278529117,0.419014493,330.0943391,6.614455297,1.969830698,6,0,1.420000017,28.57094002,30.79583549,27.9785862,399.986084,385.8010864,17.20278358,24.93594933,43.77555466,63.45397568,500.4044495,2000.044312,0.855607593
E. globulus,2011/01/24,8,Amb,400,1055,Well watered,9.080493992,0.418853592,331.1361024,6.610575702,1.969238028,6,0,1.420000017,28.57351494,30.79270172,27.97822952,399.8700562,385.9241638,17.20609856,24.93427849,43.77676773,63.43925858,500.4344482,1999.914551,0.858034125
E. globulus,2011/01/24,8,Amb,400,1055,Well watered,9.142480886,0.420519162,330.9694899,6.625916412,1.967732888,6,0,1.420000017,28.57526207,30.79171753,27.97846413,399.9310913,385.9032288,17.20077705,24.94718552,43.75819016,63.46479416,500.4088135,1999.924316,0.857648927
E. globulus,2011/01/24,8,Amb,400,1059,Sustained drought,9.780306368,0.085198149,181.4607154,2.313806914,2.774356336,6,0,1.420000017,28.711689,32.20238876,27.97589302,400.3666687,387.5663757,17.87791443,20.59471512,45.11869812,51.97512054,500.4757385,1999.379883,0.468205517
E. globulus,2011/01/24,8,Amb,400,1059,Sustained drought,9.880248198,0.085024924,179.1456321,2.309713676,2.774743292,6,0,1.420000017,28.71191406,32.20375824,27.97639847,400.4721985,387.5515442,17.88223076,20.59474754,45.12864304,51.97410965,500.379364,1999.337158,0.462249821
E. globulus,2011/01/24,8,Amb,400,1059,Sustained drought,9.88418088,0.085060005,179.1448164,2.310867613,2.775022709,6,0,1.420000017,28.71266937,32.2060585,27.97568512,400.4805298,387.5532227,17.88417435,20.59832954,45.13137817,51.98064804,500.3253174,1999.259888,0.462245715
E. globulus,2011/01/24,8,Amb,400,1059,Sustained drought,9.8684364,0.085039584,179.440446,2.310503544,2.775207999,6,0,1.420000017,28.71201324,32.20731735,27.97561836,400.4999695,387.5906067,17.88597488,20.59990883,45.13765717,51.98662949,500.2864685,1999.235107,0.462963867
E. globulus,2011/01/24,8,Amb,400,1059,Sustained drought,9.905716033,0.084899899,178.4267764,2.306537929,2.774752988,6,0,1.420000017,28.71292496,32.20568848,27.97597504,400.5483093,387.5959167,17.89069557,20.60000229,45.14720154,51.98413849,500.2807312,1999.263184,0.46034225
E. globulus,2011/01/24,8,Elv,640,1062,Rewatered  drought,6.533799177,0.055203102,407.8385211,1.757739427,3.156277253,6,0,1.420000017,32.80346298,35.88890839,31.98796463,640.0139771,630.8565674,25.77797508,27.82548332,51.47262955,55.56103134,500.7538757,1998.734741,0.646483753
E. globulus,2011/01/24,8,Elv,640,1062,Rewatered  drought,6.532282542,0.05560217,409.3317429,1.768782388,3.153939769,6,0,1.420000017,32.80618286,35.88378143,31.98791504,640.1327515,630.9683838,25.77377701,27.8341732,51.45261383,55.56581879,500.7434387,1999.176147,0.648735742
E. globulus,2011/01/24,8,Elv,640,1062,Rewatered  drought,6.592679839,0.055855331,408.2993394,1.777400988,3.155661034,6,0,1.420000017,32.80892944,35.89017105,31.9880352,640.0975952,630.8549805,25.76564789,27.83599091,51.43182755,55.56451416,500.7649231,1999.091675,0.647215845
E. globulus,2011/01/24,8,Elv,640,1062,Rewatered  drought,6.557247831,0.055760046,408.8937336,1.776293678,3.159034111,6,0,1.420000017,32.80995178,35.89945221,31.98744583,639.9620361,630.7625732,25.76174545,27.83088493,51.42416,55.55446243,500.7466736,1999.038696,0.648253005
E. globulus,2011/01/24,8,Elv,640,1062,Rewatered  drought,6.455258291,0.056056896,412.8570875,1.785779188,3.159576689,6,0,1.420000017,32.81090927,35.90257263,31.98747826,639.9157715,630.831543,25.75657082,27.83666801,51.40920258,55.56100082,500.7657471,1998.928101,0.654464876
E. globulus,2011/01/24,8,Elv,640,1063,Rewatered  drought,11.29131803,0.078598582,359.700534,2.358725968,3.025169496,6,0,1.420000017,32.41205978,35.18363953,31.99092102,640.5103149,625.2134399,24.13590622,26.88625717,49.24007034,54.85110855,500.7307129,2000.007324,0.575324379
E. globulus,2011/01/24,8,Elv,640,1063,Rewatered  drought,11.30610204,0.078724521,359.6887901,2.362632726,3.025696155,6,0,1.420000017,32.41285706,35.18555069,31.99160194,640.4668579,625.1499634,24.13117409,26.88600159,49.23006821,54.85020447,500.7451782,1999.94873,0.575364011
E. globulus,2011/01/24,8,Elv,640,1063,Rewatered  drought,11.33817415,0.078779737,359.1559713,2.363932534,3.025476378,6,0,1.420000017,32.41313553,35.18364334,31.99130058,640.4776001,625.1213379,24.12486458,26.8812294,49.21814728,54.84152222,500.7436829,1999.806396,0.574538013
E. globulus,2011/01/24,8,Elv,640,1063,Rewatered  drought,11.31995788,0.078819486,359.6085916,2.365455416,3.026028984,6,0,1.420000017,32.41471863,35.18516922,31.99081993,640.4200439,625.0849609,24.12196159,26.8800354,49.20871353,54.83517456,500.7564087,1999.729248,0.575295542
E. globulus,2011/01/24,8,Elv,640,1063,Rewatered  drought,11.34377651,0.078837959,359.1804162,2.366716218,3.026836002,6,0,1.420000017,32.41540909,35.18751907,31.99030685,640.4715576,625.1067505,24.12085152,26.88042641,49.20261383,54.83169937,500.7505798,1999.646606,0.574590525
E. globulus,2011/01/24,8,Elv,640,1064,Sustained drought,3.901264693,0.021103583,309.7520774,0.719280284,3.304645443,6,0,1.420000017,32.53564072,35.60545349,31.98845673,640.6175537,635.3952026,24.58852386,25.42848969,49.82183838,51.52379608,500.7275696,1999.640625,0.487495146
E. globulus,2011/01/24,8,Elv,640,1064,Sustained drought,3.985068739,0.021070357,302.9548061,0.718509003,3.306278015,6,0,1.420000017,32.53845596,35.60945129,31.98843956,640.6544189,635.3320313,24.58545494,25.42456436,49.80862808,51.50861359,500.7031555,1999.592773,0.476844848
E. globulus,2011/01/24,8,Elv,640,1064,Sustained drought,3.946898782,0.020879697,303.1536946,0.713202094,3.31132026,6,0,1.420000017,32.53871918,35.62175369,31.98822212,640.6523438,635.3797607,24.58096313,25.41387367,49.79853821,51.48592758,500.7093811,1999.526733,0.477122051
E. globulus,2011/01/24,8,Elv,640,1064,Sustained drought,3.957826201,0.020890132,302.4872184,0.714187823,3.31407948,6,0,1.420000017,32.54047012,35.63037109,31.9886055,640.7012939,635.4152832,24.58107185,25.41506195,49.79187775,51.48122025,500.75177,1999.508789,0.476046495
E. globulus,2011/01/24,8,Elv,640,1064,Sustained drought,3.926347735,0.020895552,304.9549733,0.714687625,3.315526505,6,0,1.420000017,32.5416069,35.63459396,31.98893738,640.6931152,635.444397,24.57964516,25.41422272,49.7857666,51.47619247,500.7499084,1999.489502,0.479908195
E. globulus,2011/01/24,8,Elv,640,1069,Well watered,14.07695976,0.841025425,557.7481504,10.12769547,1.828491637,6,0,1.420000017,32.61523056,33.70889282,31.98465157,639.4697876,615.1394043,22.6682415,34.3853302,45.7153511,69.3453598,500.7789001,1998.497437,0.906702036
E. globulus,2011/01/24,8,Elv,640,1069,Well watered,14.01337038,0.838969359,557.9047209,10.117973,1.829561026,6,0,1.420000017,32.61632919,33.71022415,31.98502731,639.440979,615.1933594,22.6724472,34.37834167,45.72124863,69.32735443,500.7802124,1998.959961,0.906877021
E. globulus,2011/01/24,8,Elv,640,1069,Well watered,13.85972925,0.8380764,558.513357,10.11630014,1.830287633,6,0,1.420000017,32.61691666,33.71262741,31.98484421,639.4762573,615.4101563,22.67705345,34.38154221,45.72449493,69.324646,500.7558899,1999.778687,0.907546538
E. globulus,2011/01/24,8,Elv,640,1069,Well watered,13.92427392,0.83872611,558.4446496,10.12290955,1.830248189,6,0,1.420000017,32.61844635,33.71537018,31.98504829,639.6602173,615.5091553,22.6831913,34.39590454,45.7251091,69.33576965,500.7237549,1999.864258,0.907288941
E. globulus,2011/01/24,8,Elv,640,1069,Well watered,14.10239271,0.837833316,557.6422565,10.11993898,1.831245935,6,0,1.420000017,32.61960602,33.71941757,31.98393822,639.5967407,615.2385254,22.68310547,34.39204025,45.72964859,69.33512115,500.7403564,1999.786133,0.906383839
E. globulus,2011/01/24,8,Elv,640,1070,Well watered,9.782552447,0.183449022,511.0326894,3.772159832,2.211606046,6,0,1.420000017,32.31318665,34.55179214,31.98652649,641.1286621,626.5756226,28.72510529,33.09519958,58.89608002,67.85623169,500.7653198,1998.94397,0.815596188
E. globulus,2011/01/24,8,Elv,640,1070,Well watered,9.7830391,0.183170725,510.9115575,3.767998324,2.212099189,6,0,1.420000017,32.31344604,34.55268478,31.98674583,641.1430054,626.5924072,28.72826004,33.09354782,58.90070343,67.85072327,500.7644958,1998.956177,0.815381022
E. globulus,2011/01/24,8,Elv,640,1070,Well watered,9.783268767,0.182992235,510.89687,3.764347739,2.211823442,6,0,1.420000017,32.31343842,34.55107117,31.98693085,641.2113647,626.6624146,28.73085976,33.09207535,58.90477753,67.84626007,500.7472229,1998.897217,0.815266495
E. globulus,2011/01/24,8,Elv,640,1070,Well watered,9.849610229,0.182691928,510.0948517,3.759250466,2.21208072,6,0,1.420000017,32.31402206,34.55015182,31.98738861,641.2580566,626.6334229,28.73091125,33.08629227,58.90361404,67.83293915,500.7420654,1998.882202,0.814024329
E. globulus,2011/01/24,8,Elv,640,1070,Well watered,9.816966472,0.182541873,510.373284,3.756606229,2.212106623,6,0,1.420000017,32.31412506,34.54943848,31.98638153,641.2556763,626.6716919,28.73191071,33.08432007,58.90446854,67.82752228,500.7325134,1998.880615,0.814418922
E. globulus,2011/01/24,8,Amb,400,1077,Rewatered  drought,8.129483875,0.112483068,253.9137178,2.480320289,2.290663999,6,0,1.420000017,28.66373825,31.67734337,27.96454811,400.4191589,389.513916,21.12463188,24.02697945,53.4521637,60.7960434,500.4346924,2003.423828,0.65187329
